Salary,amount (in bottles),Nationality_Cambodian,Nationality_Chinese,Nationality_Indonesian,Nationality_Malaysian,Nationality_Singaporean,Nationality_Thai,Nationality_Vietnamese,Age_18-24,Age_25-34,Age_35-44,Age_45-54,Age_55-64,Age_65+,Tenure_0-2,Tenure_3-5,Tenure_6-10,Tenure_11-15,Tenure_15+
1806,85.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,51.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,101.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,112.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,83.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,105.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,95.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,121.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,266.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,70.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,66.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,122.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,212.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,198.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,86.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1806,107.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1498,12.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,38.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,18.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,56.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,20.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,32.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,25.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,29.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,26.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,14.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,24.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,45.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,34.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,30.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,8.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,62.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,6.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,16.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,28.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,15.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,17.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,7.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,73.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,35.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,44.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,13.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,43.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,33.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,96.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,23.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,54.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,22.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,46.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,37.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,53.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,40.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,21.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,67.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,42.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,76.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,52.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,87.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,48.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,36.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,64.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,47.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,19.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,60.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,74.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,85.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,27.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,41.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,31.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,9.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,11.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,88.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,39.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,66.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,72.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,55.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1498,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1010,30.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,27.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,6.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,17.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,31.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,21.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,7.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,9.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,39.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,38.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,36.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,25.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,35.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,40.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,10.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,20.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,50.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,23.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,41.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,73.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,29.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,11.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,49.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,22.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,28.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,44.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,43.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,33.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,51.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,5.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,37.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,70.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,32.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,112.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,46.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,60.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,34.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,758.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,55.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,67.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,42.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,59.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,48.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,227.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,19.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,58.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,69.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,24.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,72.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,3.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,45.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,61.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,47.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,26.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,110.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,64.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,18.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,82.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,80.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,56.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,71.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,88.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,97.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,63.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,77.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,81.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,84.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,52.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,54.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,87.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,53.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,29.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,7.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,51.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,25.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,19.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,21.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,18.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,27.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,5.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,24.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,57.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,22.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,36.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,64.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,38.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,10.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,55.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,9.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,33.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,50.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,20.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,48.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,45.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,26.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,17.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,35.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,32.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,60.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,92.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,6.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,30.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,40.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,37.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,58.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,49.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,11.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,28.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,39.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,44.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,23.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,46.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,76.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,63.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1010,43.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,36.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,22.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,34.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,48.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,23.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,28.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,52.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,35.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,31.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,32.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,55.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,47.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,38.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,6.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,53.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,27.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,25.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,4.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,50.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,51.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,40.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,45.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,21.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,62.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,26.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,9.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,30.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,42.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,18.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,14.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,60.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,46.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,33.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,13.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,16.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,41.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,39.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,24.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,19.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,49.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,20.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,37.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,7.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,8.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,74.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,17.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,29.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,65.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,44.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,56.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,66.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,57.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,58.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,96.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,106.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,15.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,120.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,12.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,84.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,100.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,11.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,94.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010,82.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1040,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1040,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1040,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1040,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1040,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1040,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1040,10.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1010,15.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,20.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,26.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,12.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,21.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,30.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,37.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,19.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,25.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,23.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,17.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,42.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,18.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,24.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,54.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,27.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,16.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,22.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,32.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,65.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1010,73.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
